usuario_id,usuario_nombre,usuario_edad,usuario_verificado,usuario_correos_asociados,usuario_fecha_registro,cuenta_origen_id,cuenta_origen_saldo,cuenta_origen_tipo,cuenta_origen_fecha_creacion,cuenta_origen_activa,cuenta_origen_nivel_riesgo,cuenta_destino_id,cuenta_destino_saldo,cuenta_destino_tipo,cuenta_destino_fecha_creacion,cuenta_destino_activa,cuenta_destino_nivel_riesgo,transaccion_id,transaccion_monto,transaccion_fecha,transaccion_minuto_dia,transaccion_tipo,transaccion_canal,transaccion_etiquetas_alerta,transaccion_es_sospechosa,transaccion_riesgo_score,dispositivo_id,dispositivo_tipo,dispositivo_ip,dispositivo_sistema_operativo,dispositivo_confiable,dispositivo_ultimo_uso,ubicacion_residencia_id,ubicacion_residencia_pais,ubicacion_residencia_ciudad,ubicacion_residencia_latitud,ubicacion_residencia_longitud,ubicacion_residencia_zona_riesgo,ubicacion_transaccion_id,ubicacion_transaccion_pais,ubicacion_transaccion_ciudad,ubicacion_transaccion_latitud,ubicacion_transaccion_longitud,ubicacion_transaccion_zona_riesgo,ubicacion_cuenta_id,ubicacion_cuenta_pais,ubicacion_cuenta_ciudad,ubicacion_cuenta_latitud,ubicacion_cuenta_longitud,ubicacion_cuenta_zona_riesgo,ubicacion_dispositivo_id,ubicacion_dispositivo_pais,ubicacion_dispositivo_ciudad,ubicacion_dispositivo_latitud,ubicacion_dispositivo_longitud,ubicacion_dispositivo_zona_riesgo
USU_0039,Jorge Diaz,53,true,jorge.diaz@correo.com|0039@banco-demo.com,2020-12-25,CTA_00003,18053.58,monetaria,2022-01-22,true,alto,CTA_01588,7047.97,ahorro,2026-04-19,true,alto,TX_000039,32.7,2026-04-13,496,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,82,DEV_0009,tablet,10.9.63.239,Linux,false,2026-04-13,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_039,Guatemala,Escuintla,14.26714,-90.73769,false,UBI_007,Honduras,Tegucigalpa,14.08319,-87.21817,true,UBI_046,Panamá,Ciudad de Panamá,8.94824,-79.51482,true
USU_0040,Mateo Diaz,67,true,mateo.diaz@correo.com|0040@banco-demo.com,2024-07-21,CTA_00003,33253.9,empresarial,2023-06-01,true,alto,CTA_01589,16970.34,empresarial,2026-04-20,true,alto,TX_000040,69.96,2026-04-13,498,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,91,DEV_0010,pos,10.10.70.252,ATM-OS,true,2026-04-13,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_040,Guatemala,Cobán,15.43526,-90.40174,false,UBI_007,Honduras,Tegucigalpa,14.08224,-87.16747,true,UBI_051,Guatemala,Escuintla,14.26865,-90.82802,false
USU_0041,Gabriela Mendez,54,true,gabriela.mendez@correo.com|0041@banco-demo.com,2023-03-17,CTA_00003,68495.44,nomina,2024-01-16,true,alto,CTA_01590,44682.31,nomina,2026-04-21,true,alto,TX_000041,51.62,2026-04-13,500,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,82,DEV_0001,laptop,10.1.7.10,macOS,false,2026-04-13,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_041,Guatemala,Petén,16.91719,-89.88846,false,UBI_007,Honduras,Tegucigalpa,14.06783,-87.20992,true,UBI_006,El Salvador,San Salvador,13.66177,-89.19845,true
USU_0042,Daniela Castillo,27,false,daniela.castillo@correo.com|0042@banco-demo.com,2024-01-23,CTA_00003,62543.87,empresarial,2025-05-31,true,alto,CTA_01591,41562.28,monetaria,2026-04-22,true,alto,TX_000042,92.01,2026-04-13,502,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,82,DEV_0002,pos,10.2.14.23,macOS,false,2026-04-13,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_042,El Salvador,San Salvador,13.7274,-89.25823,true,UBI_007,Honduras,Tegucigalpa,14.11334,-87.24057,true,UBI_011,Colombia,Bogotá,4.67542,-74.03501,true
USU_0043,Ricardo Lopez,58,true,ricardo.lopez@correo.com|0043@banco-demo.com,2022-06-17,CTA_00003,8130.53,ahorro,2025-08-04,true,alto,CTA_01592,54205.44,monetaria,2026-04-23,true,alto,TX_000043,91.1,2026-04-13,504,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,93,DEV_0003,telefono,10.3.21.36,Windows,true,2026-04-13,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_043,Honduras,Tegucigalpa,14.08542,-87.15001,true,UBI_007,Honduras,Tegucigalpa,14.12204,-87.16742,true,UBI_016,Guatemala,Cobán,15.4642,-90.41096,false
USU_0044,Sofia Hernandez,49,true,sofia.hernandez@correo.com|0044@banco-demo.com,2022-12-11,CTA_00003,11535.11,nomina,2023-09-01,true,alto,CTA_01593,27574.23,monetaria,2026-04-24,true,alto,TX_000044,40.47,2026-04-13,506,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,91,DEV_0004,cajero,10.4.28.49,Windows,false,2026-04-13,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_044,México,Tapachula,14.92378,-92.29539,true,UBI_007,Honduras,Tegucigalpa,14.03981,-87.18115,true,UBI_021,Costa Rica,San José,9.91635,-84.07239,true
USU_0045,Maria Diaz,72,true,maria.diaz@correo.com|0045@banco-demo.com,2020-08-15,CTA_00003,19052.74,empresarial,2024-01-15,true,alto,CTA_01594,59561.52,empresarial,2026-04-25,false,alto,TX_000045,67.6,2026-04-13,508,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,83,DEV_0005,cajero,10.5.35.62,Windows,false,2026-04-13,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_045,Costa Rica,San José,9.90802,-84.0445,true,UBI_007,Honduras,Tegucigalpa,14.09133,-87.19642,true,UBI_026,Guatemala,Quetzaltenango,14.83231,-91.48056,false
USU_0046,Pablo Ramirez,64,true,pablo.ramirez@correo.com|0046@banco-demo.com,2023-02-19,CTA_00004,54500.32,ahorro,2024-05-15,true,alto,CTA_01595,54204.22,monetaria,2026-04-26,true,alto,TX_000046,10.69,2026-04-14,480,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,79,DEV_0006,cajero,10.6.42.75,Android,true,2026-04-14,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_046,Panamá,Ciudad de Panamá,9.01229,-79.50919,true,UBI_009,Costa Rica,San José,9.91333,-84.07704,true,UBI_031,Honduras,Tegucigalpa,14.08439,-87.17432,true
USU_0047,Maria Fuentes,35,true,maria.fuentes@correo.com|0047@banco-demo.com,2024-04-07,CTA_00004,20631.91,nomina,2024-02-22,true,alto,CTA_01596,17708.49,empresarial,2026-04-27,true,alto,TX_000047,59.26,2026-04-14,482,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,82,DEV_0007,cajero,10.7.49.88,Android,false,2026-04-14,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_047,Colombia,Bogotá,4.70255,-74.10202,true,UBI_009,Costa Rica,San José,9.95675,-84.05305,true,UBI_036,Guatemala,Guatemala,14.62149,-90.50672,false
USU_0048,Paola Reyes,34,true,paola.reyes@correo.com|0048@banco-demo.com,2021-05-30,CTA_00004,65811.14,empresarial,2022-11-07,true,alto,CTA_01597,14029.31,monetaria,2026-04-28,true,alto,TX_000048,21.96,2026-04-14,484,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,85,DEV_0008,pos,10.8.56.101,Windows,false,2026-04-14,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_048,Guatemala,Guatemala,14.59393,-90.51744,false,UBI_009,Costa Rica,San José,9.90455,-84.12834,true,UBI_041,Guatemala,Petén,16.89886,-89.8679,false
USU_0049,Maria Morales,25,true,maria.morales@correo.com|0049@banco-demo.com,2021-04-20,CTA_00004,70992.02,ahorro,2023-05-17,true,alto,CTA_01598,22260.69,nomina,2026-04-29,true,alto,TX_000049,87.8,2026-04-14,486,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,85,DEV_0009,laptop,10.9.63.114,macOS,true,2026-04-14,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_049,Guatemala,Antigua Guatemala,14.57871,-90.71898,false,UBI_009,Costa Rica,San José,9.88977,-84.13617,true,UBI_046,Panamá,Ciudad de Panamá,8.93612,-79.47031,true
USU_0050,Pablo Gomez,41,true,pablo.gomez@correo.com|0050@banco-demo.com,2020-08-27,CTA_00004,78229.62,empresarial,2024-05-29,true,alto,CTA_01599,16552.89,monetaria,2026-04-30,true,alto,TX_000050,65.67,2026-04-14,488,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,93,DEV_0010,cajero,10.10.70.127,Android,false,2026-04-14,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_050,Guatemala,Quetzaltenango,14.87113,-91.55877,false,UBI_009,Costa Rica,San José,9.92257,-84.11709,true,UBI_051,Guatemala,Escuintla,14.29127,-90.73691,false
USU_0051,Luis Vasquez,32,true,luis.vasquez@correo.com|0051@banco-demo.com,2024-01-19,CTA_00004,11889.58,monetaria,2024-08-11,true,alto,CTA_01600,59041.69,ahorro,2026-04-06,true,alto,TX_000051,66.34,2026-04-14,490,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,78,DEV_0001,laptop,10.1.7.140,Android,false,2026-04-14,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_051,Guatemala,Escuintla,14.3337,-90.81448,false,UBI_009,Costa Rica,San José,9.96108,-84.08528,true,UBI_006,El Salvador,San Salvador,13.70154,-89.18689,true
USU_0052,Sofia Lopez,65,false,sofia.lopez@correo.com|0052@banco-demo.com,2023-11-30,CTA_00004,35917.19,empresarial,2021-07-19,true,alto,CTA_01601,6543.24,ahorro,2026-04-07,true,alto,TX_000052,66.19,2026-04-14,492,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,78,DEV_0002,telefono,10.2.14.153,ATM-OS,true,2026-04-14,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_052,Guatemala,Cobán,15.44459,-90.38842,false,UBI_009,Costa Rica,San José,9.89552,-84.13546,true,UBI_011,Colombia,Bogotá,4.73517,-74.06949,true
USU_0053,Jorge Diaz,75,true,jorge.diaz@correo.com|0053@banco-demo.com,2022-04-25,CTA_00004,48702.96,monetaria,2025-10-20,true,alto,CTA_01602,37459.05,empresarial,2026-04-08,true,alto,TX_000053,76.57,2026-04-14,494,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,94,DEV_0003,pos,10.3.21.166,Linux,false,2026-04-14,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_053,Guatemala,Petén,16.96186,-89.85807,false,UBI_009,Costa Rica,San José,9.92073,-84.1299,true,UBI_016,Guatemala,Cobán,15.49204,-90.37644,false
USU_0054,Pablo Gomez,74,true,pablo.gomez@correo.com|0054@banco-demo.com,2025-05-13,CTA_00004,27180.64,nomina,2021-07-12,true,alto,CTA_01603,43776.75,empresarial,2026-04-09,true,alto,TX_000054,35.07,2026-04-14,496,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,94,DEV_0004,tablet,10.4.28.179,Windows,false,2026-04-14,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_054,El Salvador,San Salvador,13.65434,-89.20273,true,UBI_009,Costa Rica,San José,9.96587,-84.08557,true,UBI_021,Costa Rica,San José,9.96465,-84.09769,true
USU_0055,Maria Garcia,53,true,maria.garcia@correo.com|0055@banco-demo.com,2021-04-04,CTA_00004,9866.28,empresarial,2025-07-01,true,alto,CTA_01604,56467.79,nomina,2026-04-10,true,alto,TX_000055,91.06,2026-04-14,498,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,93,DEV_0005,telefono,10.5.35.192,Windows,true,2026-04-14,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_055,Honduras,Tegucigalpa,14.06549,-87.16764,true,UBI_009,Costa Rica,San José,9.91536,-84.12769,true,UBI_026,Guatemala,Quetzaltenango,14.8081,-91.48484,false
USU_0056,Jose Castillo,54,true,jose.castillo@correo.com|0056@banco-demo.com,2023-01-28,CTA_00004,34386.08,monetaria,2024-10-13,true,alto,CTA_01605,39469.87,empresarial,2026-04-11,false,alto,TX_000056,61.03,2026-04-14,500,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,89,DEV_0006,tablet,10.6.42.205,ATM-OS,false,2026-04-14,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_056,México,Tapachula,14.92127,-92.29098,true,UBI_009,Costa Rica,San José,9.88892,-84.05616,true,UBI_031,Honduras,Tegucigalpa,14.05906,-87.16584,true
USU_0057,Andres Lopez,42,true,andres.lopez@correo.com|0057@banco-demo.com,2024-11-26,CTA_00004,27337.59,empresarial,2025-03-04,true,alto,CTA_01606,19462.97,monetaria,2026-04-12,true,alto,TX_000057,74.8,2026-04-14,502,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,88,DEV_0007,laptop,10.7.49.218,iOS,false,2026-04-14,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_057,Costa Rica,San José,9.94383,-84.13374,true,UBI_009,Costa Rica,San José,9.9522,-84.04352,true,UBI_036,Guatemala,Guatemala,14.59408,-90.50385,false
USU_0058,Maria Perez,36,true,maria.perez@correo.com|0058@banco-demo.com,2023-06-09,CTA_00004,47491.43,empresarial,2022-04-07,true,alto,CTA_01607,23715.8,monetaria,2026-04-13,false,alto,TX_000058,74.13,2026-04-14,504,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,79,DEV_0008,tablet,10.8.56.231,iOS,true,2026-04-14,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_058,Panamá,Ciudad de Panamá,8.98097,-79.5257,true,UBI_009,Costa Rica,San José,9.90542,-84.06521,true,UBI_041,Guatemala,Petén,16.87338,-89.89981,false
USU_0059,Jorge Rodriguez,69,true,jorge.rodriguez@correo.com|0059@banco-demo.com,2025-04-01,CTA_00004,31825.99,monetaria,2025-12-07,true,alto,CTA_01608,27585.26,monetaria,2026-04-14,true,alto,TX_000059,75.22,2026-04-14,506,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,86,DEV_0009,pos,10.9.63.244,macOS,false,2026-04-14,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_059,Colombia,Bogotá,4.7357,-74.10453,true,UBI_009,Costa Rica,San José,9.91612,-84.07033,true,UBI_046,Panamá,Ciudad de Panamá,8.98243,-79.48656,true
USU_0060,Jorge Garcia,43,true,jorge.garcia@correo.com|0060@banco-demo.com,2023-08-26,CTA_00004,31721.76,empresarial,2025-11-10,true,alto,CTA_01609,13294.32,ahorro,2026-04-15,false,alto,TX_000060,58.74,2026-04-14,508,transferencia,app_movil,cuenta_destino_nueva|frecuencia_alta|ubicacion_inusual|microtransacciones,true,91,DEV_0010,telefono,10.10.70.2,Linux,false,2026-04-14,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_011,Colombia,Bogotá,4.67159,-74.07853,true,UBI_009,Costa Rica,San José,9.92411,-84.07174,true,UBI_051,Guatemala,Escuintla,14.29119,-90.79133,false
USU_0061,Andres Ramirez,59,false,andres.ramirez@correo.com|0061@banco-demo.com,2020-07-19,CTA_00005,76108.24,nomina,2021-05-20,true,alto,CTA_01610,33824.13,nomina,2026-04-16,true,alto,TX_000061,53.35,2026-04-15,480,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,89,DEV_0001,pos,10.1.7.15,ATM-OS,true,2026-04-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_061,Guatemala,Antigua Guatemala,14.5901,-90.76027,false,UBI_011,Colombia,Bogotá,4.67564,-74.10237,true,UBI_006,El Salvador,San Salvador,13.70314,-89.19218,true
USU_0062,Lucia Martinez,46,false,lucia.martinez@correo.com|0062@banco-demo.com,2023-06-16,CTA_00005,29562.13,empresarial,2025-08-05,true,alto,CTA_01611,51855.0,monetaria,2026-04-17,true,alto,TX_000062,64.0,2026-04-15,482,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,88,DEV_0002,pos,10.2.14.28,macOS,false,2026-04-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_062,Guatemala,Quetzaltenango,14.84632,-91.55022,false,UBI_011,Colombia,Bogotá,4.68847,-74.11648,true,UBI_011,Colombia,Bogotá,4.71173,-74.09106,true
USU_0063,Luis Diaz,75,true,luis.diaz@correo.com|0063@banco-demo.com,2020-10-28,CTA_00005,78592.61,monetaria,2021-06-08,true,alto,CTA_01612,10353.53,ahorro,2026-04-18,true,alto,TX_000063,49.33,2026-04-15,484,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,95,DEV_0003,cajero,10.3.21.41,Linux,false,2026-04-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_063,Guatemala,Escuintla,14.32018,-90.80285,false,UBI_011,Colombia,Bogotá,4.70856,-74.10701,true,UBI_016,Guatemala,Cobán,15.42699,-90.41045,false
USU_0064,Andres Rodriguez,24,true,andres.rodriguez@correo.com|0064@banco-demo.com,2020-10-10,CTA_00005,30986.48,empresarial,2024-05-22,true,alto,CTA_01613,39393.85,ahorro,2026-04-19,true,alto,TX_000064,54.43,2026-04-15,486,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,83,DEV_0004,pos,10.4.28.54,ATM-OS,true,2026-04-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_064,Guatemala,Cobán,15.46168,-90.38696,false,UBI_011,Colombia,Bogotá,4.72079,-74.04318,true,UBI_021,Costa Rica,San José,9.94283,-84.13411,true
USU_0065,Jorge Morales,26,true,jorge.morales@correo.com|0065@banco-demo.com,2022-01-02,CTA_00005,66333.82,monetaria,2022-04-06,true,alto,CTA_01614,25404.38,empresarial,2026-04-20,false,alto,TX_000065,22.02,2026-04-15,488,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,89,DEV_0005,tablet,10.5.35.67,iOS,false,2026-04-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_065,Guatemala,Petén,16.8749,-89.87192,false,UBI_011,Colombia,Bogotá,4.66947,-74.06621,true,UBI_026,Guatemala,Quetzaltenango,14.86645,-91.54765,false
USU_0066,Mateo Hernandez,20,true,mateo.hernandez@correo.com|0066@banco-demo.com,2024-08-26,CTA_00005,70123.78,ahorro,2025-03-16,true,alto,CTA_01615,9255.17,ahorro,2026-04-21,true,alto,TX_000066,90.85,2026-04-15,490,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,88,DEV_0006,pos,10.6.42.80,POS-Embedded,false,2026-04-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_066,El Salvador,San Salvador,13.65062,-89.18376,true,UBI_011,Colombia,Bogotá,4.67111,-74.04501,true,UBI_031,Honduras,Tegucigalpa,14.10581,-87.15373,true
USU_0067,Luis Gomez,37,true,luis.gomez@correo.com|0067@banco-demo.com,2023-11-17,CTA_00005,62771.18,ahorro,2022-03-08,true,alto,CTA_01616,56827.81,nomina,2026-04-22,true,alto,TX_000067,86.73,2026-04-15,492,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,92,DEV_0007,tablet,10.7.49.93,POS-Embedded,true,2026-04-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_067,Honduras,Tegucigalpa,14.04605,-87.19768,true,UBI_011,Colombia,Bogotá,4.68949,-74.04725,true,UBI_036,Guatemala,Guatemala,14.62979,-90.5035,false
USU_0068,Fernando Martinez,63,true,fernando.martinez@correo.com|0068@banco-demo.com,2021-05-05,CTA_00005,68108.17,empresarial,2024-11-09,true,alto,CTA_01617,9618.74,nomina,2026-04-23,true,alto,TX_000068,42.46,2026-04-15,494,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,94,DEV_0008,laptop,10.8.56.106,POS-Embedded,false,2026-04-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_068,México,Tapachula,14.91607,-92.2261,true,UBI_011,Colombia,Bogotá,4.66622,-74.07404,true,UBI_041,Guatemala,Petén,16.89912,-89.84937,false
USU_0069,Gabriela Fuentes,24,true,gabriela.fuentes@correo.com|0069@banco-demo.com,2023-12-18,CTA_00005,52031.86,ahorro,2025-10-29,true,alto,CTA_01618,17212.76,nomina,2026-04-24,true,alto,TX_000069,47.19,2026-04-15,496,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,85,DEV_0009,laptop,10.9.63.119,POS-Embedded,false,2026-04-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_069,Costa Rica,San José,9.88343,-84.0905,true,UBI_011,Colombia,Bogotá,4.68458,-74.02265,true,UBI_046,Panamá,Ciudad de Panamá,8.96989,-79.56708,true
USU_0070,Pablo Lopez,36,true,pablo.lopez@correo.com|0070@banco-demo.com,2020-11-03,CTA_00005,9835.68,ahorro,2025-07-13,true,alto,CTA_01619,47633.95,nomina,2026-04-25,false,alto,TX_000070,69.97,2026-04-15,498,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,92,DEV_0010,cajero,10.10.70.132,Linux,true,2026-04-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_070,Panamá,Ciudad de Panamá,8.95799,-79.4864,true,UBI_011,Colombia,Bogotá,4.71588,-74.04938,true,UBI_051,Guatemala,Escuintla,14.30778,-90.82388,false
USU_0071,Elena Hernandez,41,false,elena.hernandez@correo.com|0071@banco-demo.com,2021-11-22,CTA_00005,42132.15,monetaria,2025-03-03,true,alto,CTA_01620,28208.1,nomina,2026-04-26,true,alto,TX_000071,55.56,2026-04-15,500,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,94,DEV_0001,tablet,10.1.7.145,ATM-OS,false,2026-04-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_071,Colombia,Bogotá,4.70392,-74.06062,true,UBI_011,Colombia,Bogotá,4.68506,-74.08044,true,UBI_006,El Salvador,San Salvador,13.70934,-89.25964,true
USU_0072,Andres Hernandez,59,true,andres.hernandez@correo.com|0072@banco-demo.com,2021-10-23,CTA_00005,62353.49,nomina,2022-04-17,true,alto,CTA_01621,28711.87,ahorro,2026-04-27,true,alto,TX_000072,11.38,2026-04-15,502,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,80,DEV_0002,telefono,10.2.14.158,ATM-OS,false,2026-04-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_072,Guatemala,Guatemala,14.59527,-90.49871,false,UBI_011,Colombia,Bogotá,4.73667,-74.10876,true,UBI_011,Colombia,Bogotá,4.69623,-74.08825,true
USU_0073,Luis Perez,34,false,luis.perez@correo.com|0073@banco-demo.com,2024-10-16,CTA_00005,51787.35,empresarial,2025-09-24,true,alto,CTA_01622,46850.49,empresarial,2026-04-28,true,alto,TX_000073,75.98,2026-04-15,504,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,92,DEV_0003,tablet,10.3.21.171,macOS,true,2026-04-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_073,Guatemala,Antigua Guatemala,14.52855,-90.77971,false,UBI_011,Colombia,Bogotá,4.75434,-74.07056,true,UBI_016,Guatemala,Cobán,15.51971,-90.3665,false
USU_0074,Paola Rodriguez,56,true,paola.rodriguez@correo.com|0074@banco-demo.com,2024-11-15,CTA_00005,14518.47,empresarial,2023-03-12,true,alto,CTA_01623,4804.13,empresarial,2026-04-29,true,alto,TX_000074,85.61,2026-04-15,506,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,92,DEV_0004,pos,10.4.28.184,ATM-OS,false,2026-04-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_074,Guatemala,Quetzaltenango,14.85185,-91.48807,false,UBI_011,Colombia,Bogotá,4.71293,-74.04199,true,UBI_021,Costa Rica,San José,9.95081,-84.13281,true
USU_0075,Andres Diaz,60,true,andres.diaz@correo.com|0075@banco-demo.com,2025-09-07,CTA_00005,29128.56,ahorro,2021-11-25,true,alto,CTA_01624,8566.77,nomina,2026-04-30,false,alto,TX_000075,46.22,2026-04-15,508,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,92,DEV_0005,telefono,10.5.35.197,iOS,false,2026-04-15,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_075,Guatemala,Escuintla,14.34616,-90.77351,false,UBI_011,Colombia,Bogotá,4.70449,-74.05815,true,UBI_026,Guatemala,Quetzaltenango,14.88125,-91.57476,false
USU_0076,Andres Gomez,51,true,andres.gomez@correo.com|0076@banco-demo.com,2020-08-06,CTA_00006,25219.4,empresarial,2022-10-18,true,alto,CTA_01625,6806.92,ahorro,2026-04-06,true,alto,TX_000076,76.17,2026-04-16,480,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,89,DEV_0006,cajero,10.6.42.210,Linux,true,2026-04-16,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_076,Guatemala,Cobán,15.48131,-90.35289,false,UBI_013,Guatemala,Antigua Guatemala,14.60348,-90.7467,false,UBI_031,Honduras,Tegucigalpa,14.09861,-87.18471,true
USU_0077,Gabriela Hernandez,46,true,gabriela.hernandez@correo.com|0077@banco-demo.com,2022-06-28,CTA_00006,64860.01,empresarial,2024-05-17,true,alto,CTA_01626,42572.43,empresarial,2026-04-07,true,alto,TX_000077,20.01,2026-04-16,482,transferencia,app_movil,microtransacciones|frecuencia_alta|cuenta_destino_nueva,true,86,DEV_0007,laptop,10.7.49.223,ATM-OS,false,2026-04-16,UBI_GT_000,Guatemala,Guatemala,14.6349,-90.5069,false,UBI_077,Guatemala,Petén,16.95365,-89.89368,false,UBI_013,Guatemala,Antigua Guatemala,14.52086,-90.69862,false,UBI_036,Guatemala,Guatemala,14.6301,-90.46703,false
